Facility Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Number of Spaces
Parking Lot,974657,"PYRAMID CAR PARK, INC",,2520,FLATBUSH AVENUE,,BROOKLYN,NY,11234,2122246111,99
Parking Lot,986471,AMBER CAR PARK LLC,GGMC,63,ROCKWELL PLACE,AKA 63/81 ROCKWELL PLACE BKLYN,BROOKLYN,NY,11217,2129966363,77
Parking Lot,994675,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,250,WEST   50 STREET,,NEW YORK,NY,10019,2126296602,120
Parking Lot,1006043,"MEDICI, IMMACULATE A",,382-384,HUMBOLT STREET,,BROOKLYN,NY,11211,2127140004,8
Parking Lot,1014335,TUNNEL PARKING CORP.,,425,WEST   31 STREET,,NEW YORK,NY,10001,2127367171,145
Parking Lot,1019609,"BHC CAR PARK, LLC",GGMC,97-103,DEKALB AVENUE,,BROOKLYN,NY,11201,2129966363,155
Parking Lot,1026540,METROPOLITAN STORAGE CORP,,1918,1 AVENUE,,NEW YORK,NY,10029,2127533100,233
Parking Lot,1026759,FULTON CAR PARK LLC,GGMC,622,FULTON STREET,,BROOKLYN,NY,11217,2129966363,95
Parking Lot,1230602,ALBANY STREET PARKING LLC,,90,WEST STREET,,NEW YORK,NY,10006,2126869800,65
Parking Lot,1241978,COLTRO PARKING LOT CORP,,1160,EVEGREEN AVENUE,,BRONX,NY,10472,9177769490,48
Parking Lot,1244858,"WEBSTER PETROLEUM, LLC",,3059,WEBSTER AVENUE,,BRONX,NY,10467,7189441590,26
Parking Lot,1245066,"MP NORTHERN, LLC",,2916-28,NORTHERN BOULEVARD,,LONG ISLND CITY,NY,11101,2124903490,100
Parking Lot,1246956,E-Z QUEENS PARKING CORP.,,88-22,182 STREETT,,HOLLIS,NY,11423,7185267874,100
Parking Lot,1262199,21ST GARAGE LLC,,436-438,WEST   36 STREET,,NEW YORK,NY,10018,2126270012,25
Parking Lot,1263239,SOUTH BRONX PARKING LOT INC.,,530,BERGEN AVENUE,,BRONX,NY,10455,6465307631,62
Parking Lot,1270805,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",,149-15,130 STREET,,JAMAICA,NY,11430,7183222221,225
Parking Lot,1276437,"X & Y GROUP, INC.",,42-27,UNION STREET,,FLUSHING,NY,11355,7182885797,16
Parking Lot,1277629,NORTH CAROLINA LEASING LIMITED PARTNERSHIP.,,70,WEST 95 STREET,,NEW YORK,NY,10025,9999999999,142
Parking Lot,1279742,"169TH STREET PARKING LOT, INC",,232,EAST  169 STREET,,BRONX,NY,10456,9173372172,34
Parking Lot,1290660,175 PARKING CORP,,175-11,HILLSIDE AVENUE,,JAMAICA,NY,11432,7185235714,141
Parking Lot,1295921,ARBERIA LLC,,3051,DECATUR AVENUE,,BRONX,NY,10467,9147880959,25
Parking Lot,1298303,OASIS AUTO REPAIR & GARAGE CORP.,,431,WEST  202 STREET,,NEW YORK,NY,10034,2125942833,100
Parking Lot,1299968,"BROOK AUTO,LLC",,975,BROOK AVENUE,,BRONX,NY,10451,7182926324,223
Parking Lot,1306191,"HORACE HARDING OPERATING, LLC",,99-49,HORACE HARDING EXPRSSWAY,,CORONA,NY,11368,7185921247,16
Parking Lot,1315732,PELHAM PARKWAY SERVICES INC.,,600,PELHAM PARKWAY SOUTH,600-610,BRONX,NY,10462,7189315452,25
Parking Lot,1318653,160 EAST 84TH STREET ASSOCIATES LLC,,160,EAST   84 STREET,,NEW YORK,NY,10028,2122797600,21
Parking Lot,1322133,R V P GAS CORPORATION,,1379,HALSEY STREET,,BROOKLYN,NY,11237,7183811089,25
Parking Lot,1336405,"G.F. PARKING, INC.",,65,AUDUBON AVENUE,,NEW YORK,NY,10032,2019869816,22
Parking Lot,1338416,SM OBAMA PARKING INC,,1325,BOSTON ROAD,,BRONX,NY,10456,7188422018,160
Parking Lot,1339380,"SODEXO, INC.",,139-24,BOOTH MEMORIAL AVENUE,,QUEENS,NY,11355,7186701252,372
Parking Lot,1341974,DKBK PARKING LLC,,358,LAFAYETTE STREET,,NEW YORK,NY,10012,6462462162,25
Parking Lot,1347499,STANDARD PARKING CORPORATION,,222,WEST   14 STREET,,NEW YORK,NY,10011,2129163491,80
Parking Lot,1348882,QUIK PARK WEST 42ND ST. LLC,,600,WEST   42 STREET,,NEW YORK,NY,10036,2128322066,194
Parking Lot,1358956,1423 BRUCKNER BLVD PARKING LOT CORP,,1425,BRUCKNER BLVD,,BRONX,NY,10472,6463775301,90
Parking Garage,1345812,CHELSEA ENCLAVE GARAGE LLC,,177,9 AVENUE,,NEW YORK,NY,10011,2149562280,36
Parking Garage,1350858,"787 HOLDINGS, LLC.",,787,7 AVENUE,,NEW YORK,NY,10019,2125548879,86
Parking Garage,1352450,REYER PARKING CORP.,,1872,EAST TREMONT AVENUE,,BRONX,NY,10460,2125416050,100
Parking Garage,1353287,89 SUTPHIN GARAGE  CORP,,89-36,SUTPHIN BOULEVARD,,JAMAICA,NY,11435,2127367171,118
Parking Garage,1356319,F & R PARKING LOT CORP,,65,NEW YORK AVENUE,,BROOKLYN,NY,11216,7183295670,90
Parking Garage,1356689,MP WEST 12 LLC,,469,WEST STREET,AKA 400 W 12 ST,NEW YORK,NY,10014,2124903460,60
Parking Lot,366315,"VOMVOLAKIS, ANGELA",,287,PACIFIC STREET,289,BROOKLYN,NY,11201,7188336404,20
Parking Lot,369548,WINTON REALTY CO INC,,310,WEST   48 STREET,,NEW YORK,NY,10036,2122658185,12
Parking Lot,469319,AFFILIATED PARKING LLC,,23,EAST   38 STREET,AKA 23B E 39 STREET,NEW YORK,NY,10016,2126869800,25
Parking Lot,469964,REX PARKING CORP,,10,EAST  153 STREET,68 EAST 153RD STREET,BRONX,NY,10451,2127571353,42
Parking Lot,469978,DRAYNIB CORP,,25,WEST  174 STREET,,BRONX,NY,10453,7187169482,20
Parking Lot,691929,"CASTALDO, CHARLES",,2804,JEROME AVENUE,,BRONX,NY,10468,7187338398,10
Parking Lot,733100,VANBRIDGE ASSOCIATES LLC,VANBRIDGE HOLDING CO,3201,BAINBRIDGE AVENUE,,BRONX,NY,10467,7188823304,44
Parking Lot,734552,JONAS BRONCK HOUSING COMPANY INC.,,230,EAST  179 STREET,,BRONX,NY,10457,7182995636,22
Parking Lot,765883,MARGARET E PESCATORE PARKING INC,,98 100,BAYARD STREET,,NEW YORK,NY,10013,6462506784,12
Parking Lot,767674,"ENGLANDER, SOL &    ENGLANDER, GERTRUDE",SOGE ASSOCIATES,145-20,JAMAICA AVENUE,,JAMAICA,NY,11435,7185262601,56
Parking Lot,881123,AIR PARK LGA INC,,99-11,DITMARS BOULEVARD,,EAST ELMHURST,NY,11369,7188988400,139
Parking Lot,887259,166 MYRTLE AVE PARKING CORP,,208-218,MYRTLE AVENUE,,BROOKLYN,NY,11201,7189999999,130
Parking Lot,887261,166 MYRTLE AVE PARKING CORP,,166,MYRTLE AVENUE,,BROOKLYN,NY,11201,7189999999,50
Parking Lot,894307,MYRDOT REALTY CORP,,1527,62 STREET,,BROOKLYN,NY,11219,7182593616,50
Parking Lot,896736,RELIABLE PARKING CORP,,1193,FRANKLIN AVENUE,1208 FULTON ST,BRONX,NY,10456,2127536116,150
Parking Lot,900877,S&R PARKING INC,,312-318,WEST   37 STREET,,MANHATTAN,NY,10018,7187842640,77
Parking Lot,908352,MADISON STREET OPERATING CORP,MADISON STREET OPERATING,88,MADISON STREET,,NEW YORK,NY,10002,2125755335,50
Parking Lot,926190,A & E CONEY ISLAND PARKING CORP,,907,NEPTUNE AVENUE,,BROOKLYN,NY,11224,7183731529,17
Parking Lot,926484,ALEX OPERATING CORP,,27-50,JACKSON AVENUE,,LONG ISLAND CIT,NY,11101,7187215243,150
Parking Lot,926763,EDISON NY PARKING LLC,,167,FRONT STREET,167-175 FRONT STREET,NEW YORK,NY,10038,2124636000,72
Parking Lot,952279,SHOW BIZ PARKING LIMITED LIABILITY COMPANY,,251-57,WEST   45 STREET,,NEW YORK,NY,10036,2123085959,256
Parking Lot,975256,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,5510,AVENUE U,,BROOKLYN,NY,11234,2126296602,375
Parking Lot,975257,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,91-133,BLEECKER STREET,,NEW YORK,NY,10012,2126296602,670
Parking Lot,984596,J.C. PARKING CORP,,601,AMSTERDAM AVENUE,,NEW YORK,NY,10024,2127536116,85
Parking Lot,1001165,"BRYANT CAR PARK, LLC",GGMC,14-20,WEST   40 STREET,,NEW YORK,NY,10018,2129966363,76
Parking Lot,1005064,TAINO TOWERS GARAGE CORP,,221,EAST  122 STREET,,NEW YORK,NY,10035,2125670234,200
Parking Lot,1005084,"WILSHIRE CAR PARK, INC.",,182-25,WEXFORD TERRACE,,JAMAICA,NY,11432,7187392974,44
Parking Lot,1012276,CANAL CAR PARK INC,,313-319,BOND STREET,,BROOKLYN,NY,11231,2122216111,120
Parking Lot,1021920,"AMBER CAR PARK, LLC",GGMC,19,LAFAYETTE AVENUE,,BROOKLYN,NY,11217,129966363,70
Parking Lot,1066286,"SANFORD TOWER GARAGE, INC.",,133-47,SANFORD AVENUE,,FLUSHING,NY,11355,7183598058,113
Parking Lot,1077409,"KALLENBERG, BARRY W",HILL PARKING LOT,130,EAST  165 STREET,,BRONX,NY,10452,7185908523,25
Parking Lot,1089680,CHAMPION TRIBECA LLC,,411-413,BROADWAY,,NEW YORK,NY,10013,2123085959,60
Parking Lot,1091447,VALENTINE PARKING LLC,,2400,RYDER AVENUE,AKA 250 EAST 187 STREET,BRONX,NY,10458,2124903460,108
Parking Lot,1102228,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,100,MYRTLE AVENUE,,BROOKLYN,NY,11201,2126296602,175
Parking Lot,1102349,"IMPARK 125, LLC",IMPARK,215,WEST  125 STREET,,NEW YORK,NY,10027,2129378660,60
Parking Lot,1135396,WEST 25TH LLC,,39,WEST   25 STREET,,NEW YORK,NY,10010,2124903460,18
Parking Lot,1144266,M.A.R. PARKING LOT CORP,,761,EAST  168 STREET,,BRONX,NY,10456,7188611644,100
Parking Lot,1151777,BROOK PARKING GARAGE INC,,418,EAST  167 STREET,,BRONX,NY,10456,7185888328,64
Parking Lot,1161033,TRY-US PARKING CORP,,486-530,NEPTUNE AVENUE,,BROOKLYN,NY,11224,7189962698,253
Parking Garage,1283245,MALLI PARKING INC.,,600,EAST  156 STREET,,BRONX,NY,10455,7189935575,51
Parking Garage,1290041,STANDARD PARKING CORPORATION,,92-30,165 STREET,,JAMAICA,NY,11433,212163480,601
Parking Garage,1298309,"FIESTA CAR PARK, LLC",,466-468,11 AVENUE,,NEW YORK,NY,10018,2122216111,30
Parking Garage,1298783,MANSION 88 PARKING LLC,,170,EAST END AVENUE,,NEW YORK,NY,10128,2126869800,35
Parking Garage,1304553,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,519,WEST  161 STREET,,NEW YORK,NY,10032,2125025490,150
Parking Garage,1306474,WATERFRONT PARKING LLC,,95,WALL STREET,,NEW YORK,NY,10005,2126869800,97
Parking Garage,1306862,CHAMPION PARKING 9 LLC,,220,EAST    9 STREET,,NEW YORK,NY,10003,2123035959,175
Parking Garage,1307844,WELCOME PARKING CORP,,240,EAST   82 STREET,,NEW YORK,NY,10028,2126616702,42
Parking Garage,1312522,PHF ENTERPRISES INC,,930,SHERIDAN AVENUE,,BRONX,NY,10451,7185900952,65
Parking Garage,1312593,150 EAST 61 GARAGE CORP,,150,EAST   61 STREET,,NEW YORK,NY,10065,2127367171,69
Parking Garage,1312943,WE HAVE CARS INC,,260,WEST  126 STREET,AKA 260-270 W 126 ST,NEW YORK,NY,10027,2122227075,159
Parking Garage,1313371,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,406,15 STREET,,BROOKLYN,NY,11215,2125025490,26
Parking Garage,1313951,"PROPARK AMERICA NEW YORK, LLC",,20,NORTH    5 STREET,,BROOKLYN,NY,11211,7182467275,174
Parking Garage,1318535,HEIGHTS MANAGEMENT 181 LLC.,,506,WEST  181 STREET,AKA 510 WEST 181 STREET,NEW YORK,NY,10033,7187882109,197
Parking Garage,1318874,ILAN APARTMENTS LLC,,41-90,FRAME PLACE,,FLUSHING,NY,11355,7188997593,18
Parking Garage,1330560,QUIK PARK EAST 72 LLC,,530,EAST   73 STREET,AKA 546 E 73 ST,NEW YORK,NY,10021,2128322066,62
Parking Garage,1331277,"CHAMPION PARKING 77, LLC",,219,WEST   77 STREET,219-223 WEST 77 STREET,NEW YORK,NY,10024,2123085959,225
Parking Garage,1331416,GRAND ARMY CAR PARK LLC,,1,EASTERN PARKWAY,,BROOKLYN,NY,11238,7183982518,179
Parking Garage,1334095,QUICK PARK WEST 22ND ST MANAGEMENT LLC,,133,WEST   22 STREET,,NEW YORK,NY,10011,2128322066,137
Parking Garage,1340514,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,343,GOLD STREET,,BROOKLYN,NY,11201,2125025490,252
Parking Garage,1343881,SEAPORT PARKING LLC,,80,BEEKMAN STREET,,NEW YORK,NY,10038,2126869800,661
Parking Garage,1344915,STANDARD PARKING CORP,,455,CENTRAL PARK WEST,,NEW YORK,NY,10025,2126667246,66
Parking Garage,1345532,QUIK PARK 808 GARAGE LLC,,808,COLUMBUS AVENUE,,NEW YORK,NY,10025,2128322066,324
Parking Garage,1346796,CENTRAL PARKING SYSTEM OF NEW YORK INC,,74,DEKALB AVENUE,,BROOKLYN,NY,11201,2125025490,101
Parking Garage,1347707,"FORBES, DUDLEY",GOOD LUCK PARKING,447,EUCLID AVE,,BROOKLYN,NY,11208,8458254858,142
Parking Garage,1351053,BPG 149TH LLC,,225,EAST  149 STREET,,BRONX,NY,10451,2123491800,156
Parking Garage,1351762,STANDARD PARKING CORPORATION,,10440,QUEENS BLVD,,FOREST HILLS,NY,11375,7188971220,227
Parking Lot,363400,"NAEGELE, DOROTHY",D NAEGELE,457-59,SENECA AVENUE,,RIDGEWOOD,NY,11385,8137336894,25
Parking Lot,365949,EVERYBODY'S PLACE   L I C INC,,32-32,QUEENS BOULEVARD,,LONG ISLND CITY,NY,11101,7187299798,50
Parking Lot,367908,74 HUDSON STREET PARKING CORP,,74,HUDSON STREET,,NEW YORK,NY,10013,2124760135,99
Parking Lot,429530,344 WEST 45TH ST CORP,,350,WEST   45 STREET,52,NEW YORK,NY,10036,2122658189,41
Parking Lot,469667,"COLANGELO, JOHN &   COLANGELO, LUCIA",,2330,CAMBRELENG AVENUE,2334 CAMBRELENG AVE,BRONX,NY,10458,6464351897,25
Parking Lot,469708,"COLANGELO, JOHN",,2446,BEAUMONT AVENUE,50,BRONX,NY,10458,6464351897,48
Parking Lot,699505,344 W 45TH ST CORP,,344,WEST   45 STREET,6,NEW YORK,NY,10036,2122658189,40
Parking Lot,764919,"MALAVOLTA, LUANA",,2415,HOFFMAN STREET,,BRONX,NY,10458,7189333746,22
Parking Lot,897920,REGINA PACIS HOUSING CORP,,2424-40,CROPSEY AVENUE,,BROOKLYN,NY,11214,7187400416,38
Parking Lot,901734,910 GARAGE CORP,,910,2 AVENUE,,NEW YORK,NY,10017,2122435900,42
Parking Lot,925684,512 PARKING CORP,512 PARKING,98-100,FRANKLIN STREET,,NEW YORK,NY,10013,2124315732,36
Parking Lot,926752,EDISON NY PARKING LLC,,15,WORTH STREET,15-21 WORTH STREET,NEW YORK,NY,10013,2124636000,98
Parking Lot,927315,"CENTRAL PARKING SYSTEMS OF NEW YORK, INC",,476-490,11 AVENUE,,NEW YORK,NY,10018,2125024390,158
Parking Lot,949204,23RD STREET PARKING INC,,42-02,23 STREET,,LONG ISLAND CTY,NY,11101,7182485422,100
Parking Lot,949893,451 CARROLL STREET CORP.,,442,CARROLL STREET,450 CARROLL STREET,BROOKLYN,NY,11215,7182366023,31
Parking Lot,954225,BRIDGE VIEW AUTO SERVICE CENTER INC,BRIDGE VIEW AUTO SERVICE CENTER INC,26,FORSYTH STREET,,NEW YORK,NY,10002,2122266465,42
Parking Lot,954354,CENTRAL PARKING SYSTEM INC,,99-19,66 ROAD,,REGO PARK,NY,11374,7188309147,160
Parking Lot,954355,CENTRAL PARKING SYSTEM INC,,99-32,66 ROAD,,FOREST HILLS,NY,11374,7184595902,262
Parking Lot,1068098,PEARL PARKING LLC,,18-24,CLIFF STREET,,NEW YORK,NY,10038,2126869800,150
Parking Lot,1071283,BRIAR HILL REALTY LLC,,600,WEST  246 STREET,,BRONX,NY,10471,7185489428,54
Parking Lot,1077757,110 ROCKWOOD STREET LLC,,111,EAST  172 STREET,,BRONX,NY,10452,7182997581,33
Parking Lot,1087706,VERRAZANO SERVICE INC.,,412-20,91 STREET,,BKLYN,NY,11209,7184916161,75
Parking Lot,1102421,DOLLAR RENT A CAR SYSTEMS INC,DOLLAR AIRPORT PARKING,22-61,94 STREET,,EAST ELMHURST,NY,11369,7187795600,150
Parking Lot,1116428,HPM PARKING INC,,676,HUNTS POINT AVENUE,,BRONX,NY,10474,2125347384,100
Parking Lot,1126560,"ROSARIO, HERIBERTO",1318 SOUTHERN BLVD PARKING,1318,SOUTHERN BOULEVARD,,BRONX,NY,10459,9174175886,33
Parking Lot,1131830,ALBEE SQUARE PARKING LLC,,408-414,ALBEE SQUARE,,BROOKLYN,NY,11201,2124903460,80
Parking Lot,1134501,EDISON N.Y. PARKING LLC,,220,SOUTH STREET,,NEW YORK,NY,10002,9738492571,63
Parking Lot,1135393,WEST 25TH LLC,,25-27,WEST   25 STREET,,NEW YORK,NY,10010,2124903460,54
Parking Lot,1145890,"FRANK ZAPPONE, INC",,2449,CAMBRELENG AVENUE,,BRONX,NY,10458,9147620481,15
Parking Lot,1148777,N N I ENTERPRISES LTD,,2125,JEROME AVENUE,,BRONX,NY,10453,7185904777,75
Parking Lot,1155478,IMPARK HSW LLC,,315-17,WEST   42 STREET,,NEW YORK,NY,10036,2129378660,80
Parking Lot,1157522,CROTONA PARKWAY GARAGE INC,,1981-85,HONEYWELL AVENUE,,BRONX,NY,10460,7186206177,250
Parking Lot,1184053,PARK WELL LLC,,721,AMSTERDAM AVENUE,,NEW YORK,NY,10025,2126869800,185
Parking Lot,1194064,"PIONEER PARKING, LLC",,2382,CRESTON AVENUE,,BRONX,NY,10468,2124903460,48
Parking Lot,1196587,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,20-24,VARICK STREET,,NEW YORK,NY,10013,2125025490,92
Parking Lot,1200145,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,2175,QUAIRY ROAD,,BRONX,NY,10457,2125025490,218
Parking Lot,1203107,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",AVISTAR AIRPORT PARKING,130-24,SOUTH CONDUIT AVENUE,,JAMAICA,NY,11420,7183222220,225
Parking Lot,1215675,BLVD PARKING CORP.,,1129,SOUTHERN BOULEVARD,,BRONX,NY,10459,6462605628,38
Parking Lot,1224220,"GRAHAM, EUNICE",C.G. PARKING,145-11,97 AVENUE,,JAMAICA,NY,11435,7185236800,75
Parking Lot,1232901,"SHAHBAIN, HAMOOD A",TAIZ PARKING,1075,UNION STREET,,BROOKLYN,NY,11225,7184675883,25
Parking Lot,1262417,21ST GARAGE LLC,,447-451,WEST   35 STREET,,NEW YORK,NY,10001,2126270012,65
Parking Lot,1263390,INDUS REALITY CORP.,,37-06,104 STREET,,CORONA,NY,11368,7185202600,12
Parking Lot,1268604,JUST-PERR AUTO SALES INC.,BX AUTO SALES,2040,WESTCHESTER AVENUE,,BRONX,NY,10462,7189311100,27
Parking Lot,1272316,PROPARK AMERICA NEW YORK LLC,,1919,BROOKHAVEN AVENUE,,FAR ROCKAWAY,NY,11691,7183821401,80
Parking Lot,1277059,WE HAVE CARS II INC,,3500,PARK AVENUE,,BRONX,NY,10456,2122229745,52
Parking Lot,1281636,"CIMA PARKING, INC.",,1550,INWOOD AVENUE,,BRONX,NY,10452,7188076382,95
Parking Lot,1283348,PARKING SERVICES PLUS INC,,1,ORCHARD BEACH ROAD,ORCHARD BEACH PARKING LOT,BRONX,NY,10464,5168254661,"5,863"
Parking Lot,1294206,SCHUR MANAGEMENT CO LTD,,3095,WEBSTER AVENUE,,BRONX,NY,10467,7187336300,25
Parking Lot,1297011,IRVING SEVRANSKY TRUST DTD 02/26/2001,210 INDIA PARKING,210,INDIA STREET,,BROOKLYN,NY,11222,7813919129,23
Parking Lot,1306114,MP UPTOWN LLC,,1295,5 AVENUE,,NEW YORK,NY,10029,2124903460,180
Parking Lot,1306443,"VERTICAL PARKING SYSTEMS, LL",,409,WEST   45 STREET,,NEW YORK,NY,10036,2127378850,25
Parking Lot,1307153,LAFAYETTE STREET PARKING GROUP LLC,,358,LAFAYETTE STREET,,NEW YORK,NY,10012,5164877100,25
Parking Lot,1307256,123-10 SOUTH CONDUIT ASSOCIATES LLC,SMARTPARK JFK,123-10,SOUTH CONDUIT AVENUE,,S. OZONE PARK,NY,11420,5164574228,783
Parking Lot,1313005,WE HAVE CARS II INC,,1824,PARK AVENUE,,NEW YORK,NY,10035,2122227075,135
Parking Lot,1313520,SUPREME PARKING CORP,,88-02,SUTPHIN BOULEVARD,,JAMAICA,NY,11435,7182063312,52
Parking Lot,1313579,GLOBAL ASSOCIATES PETRO LLC,,225,PENNSYLVANIA AVENUE,,BROOKLYN,NY,11207,7183853036,20
Parking Lot,1315472,P & P TRADING COMPANY LLC,,28-24,JACKSON AVENUE,,LONG ISLND CITY,NY,11101,7187841924,45
Parking Lot,1324339,FAST PARKING CORP 1,,3555,WHITE PLAINS ROAD,,BRONX,NY,10467,7189201526,38
Parking Lot,1335774,UPTOWN PARKING GARAGE CORP,,160,WEST  124 STREET,,NEW YORK,NY,10027,6462593636,175
Parking Lot,1336016,L & X PARKING LOT CORP.,,133-12,37 AVENUE,AKA 133-12/14 37 AVENUE,FLUSHING,NY,11354,9178159323,20
Parking Lot,1340629,1840 PARKING LOT L.L.C.,,1840,HARRISON AVENUE,,BRONX,NY,10453,3473867616,12
Parking Lot,1343564,"IMPERIAL PARKING (U.S.), INC",,10,LAFAYETTE AVENUE,,BROOKLYN,NY,11217,7188551730,124
Parking Lot,1345757,WINDHAM PARKING CORP,,151,MAIDEN LANE,,NEW YORK,NY,10038,2122475900,18
Parking Garage,1305591,"FIFTH AVENUE CAR PARK, LLC",,1325,5 AVENUE,,NEW YORK,NY,10029,2129966363,36
Parking Garage,1306493,69 ENTERPRISE PARKING LLC,,219,EAST   69 STREET,,NEW YORK,NY,10021,2126270012,52
Parking Garage,1310284,CABRINI GARAGE CORP,,900,WEST  190 STREET,,NEW YORK,NY,10040,2127367171,79
Parking Garage,1312358,337 PARKING LLC,,337,EAST   64 STREET,,NEW YORK,NY,10065,2128799796,300
Parking Garage,1312362,"PLAZA 400 GARAGE PARTNERS, LLC",,400,EAST   56 STREET,,NEW YORK,NY,10022,2127522884,571
Parking Garage,1315856,"44 WEST 62 GARAGE PARTNERS, LLC",,44,WEST   62 STREET,,NEW YORK,NY,10023,2122623800,143
Parking Garage,1316589,HUDSON OPERATING LLC,,345,SOUTH END AVENUE,,NEW YORK,NY,10280,2127511080,687
Parking Garage,1316955,RONEL OPERATING LLC,,25,WEST   13 STREET,,NEW YORK,NY,10011,2129299404,62
Parking Garage,1323351,NEW WORLD GARAGE INC.,,40-17,MAIN STREET,,QUEENS,NY,11354,9999999999,343
Parking Garage,1330577,QUIK PARK EAST 72 LLC,,525,EAST   72 STREET,,NEW YORK,NY,10021,2128322066,146
Parking Garage,1334110,MP BETH PARKING LLC,,225,RECTOR PLACE,,NEW YORK,NY,10280,2124903476,114
Parking Garage,1335617,GARSCH GARAGE CORP.,,567,AMSTERDAM AVENUE,A/K/A 175 WEST 87 STREET,NEW YORK,NY,10024,2127246927,150
Parking Garage,1338623,QUICK PARK HUDSON 180 LLC,,180,RIVERSIDE BOULEVARD,,NEW YORK,NY,10018,2128322066,210
Parking Garage,1340644,ALEXA QP LLC,,224,MULBERRY STREET,AKA 226 MULBERRY ST,NEW YORK,NY,10012,2128322066,150
Parking Garage,1341242,605 PARKING CORP,,605,PARK AVENUE,,NEW YORK,NY,10065,2127367171,50
Parking Garage,1341282,2010 PARKING INC,,2010,WESTCHESTER AVENUE,,BRONX,NY,10462,7188929379,145
Parking Garage,1342885,MANHATTAN ENTERPRISES INC.,,575,MADISON AVENUE,,NEW YORK,NY,10022,2124903460,99
Parking Garage,1344945,T & K PARKING INC.,,61,CHRYSTIE STREET,,NEW YORK,NY,10002,9176569896,50
Parking Garage,1345891,"ELEVENTH AVENUE GARAGE, CORP.",,314,11 AVENUE,,NEW YORK,NY,10001,2127367171,181
Parking Garage,1352234,STANDARD PARKING CORPORATION,,5102,AVENUE U,5102-5430 AVE U,BROOKLYN,NY,11234,7182537897,"3,739"
Parking Garage,1352539,ANITA HOLDING LLC,,9905,63 ROAD,,REGO PARK,NY,11374,2125642111,297
Parking Garage,1352778,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,390,GREENWICH STREET,,NEW YORK,NY,10013,2125025490,99
Parking Garage,1356563,100 RIVERSIDE PARKING LLC,,120,RIVERSIDE BOULEVARD,,NEW YORK,NY,10069,2126869800,140
Parking Lot,363308,"FIORE, GEORGE M",,44-16,31 AVENUE,,L I CITY,NY,11103,7187264017,50
Parking Lot,363732,ST JOSEPH'S COLLEGE N Y,,210,VANDERBILT AVENUE,210-218 VANDERBILT AVE,BKLYN,NY,11205,7186366820,75
Parking Lot,366735,"FOURTEENTH INVESTING, CORP",,449,DEGRAW STREET,449-53 DEGRAW STREET,BROOKLYN,NY,11217,5704613983,24
Parking Lot,368580,209 LINCOLN PLACE   HOUSING CORP,,209,LINCOLN PLACE,211,BKLYN,NY,11217,2015672150,14
Parking Lot,368777,JAY B REALTY CORP,,349,WEST   51 STREET,,NEW YORK,NY,10019,2122658189,18
Parking Lot,369603,"SAUBER, DAVID - ET AL",MARLE REALTY CO,415,ALBEMARLE ROAD,,BROOKLYN,NY,11218,7183382010,8
Parking Lot,427071,KENNEE PARKING CORP,,114,MULBERRY STREET,,NEW YORK,NY,10013,2126435702,42
Parking Lot,428539,"AYALA, DOMINGO",,1255,WHITE PLAINS ROAD,,BRONX,NY,10472,7188423543,20
Parking Lot,696486,EDISON 9TH AVE PARKING CORP,,412-422,WEST   33 STREET,,NEW YORK,NY,10001,2016432088,92
Parking Lot,800698,245 EAST 36TH STREET GARAGE CORP,,237-41,EAST   36 STREET,,NEW YORK,NY,10016,2126880700,35
Parking Lot,836347,"CICCIU, FORTUNATO",FORTUNATO CICCIU    PARKING LOT,2336,CAMBRELENG AVENUE,,BRONX,NY,10458,7183659547,14
Parking Lot,902515,CHUNG PAK PARKING CORP,,95,BAXTER STREET,95-97 1/2 BAXTER ST,MANHATTAN,NY,10013,2125131344,28
Parking Lot,915103,ERIK PARKING CORP,ERIK PARKING,281 287,WEST STREET,,NEW YORK,NY,10013,2122748302,75
Parking Lot,918267,"CREWS, BLANCHE",J & B CREWS PARKING LOT,459,EAST   22 STREET,,BROOKLYN,NY,11226,7189412033,20
Parking Lot,923714,622 WEST 57TH STREET CO L.P.,,789,11 AVENUE,A/K/A 603 W 55 ST,NEW YORK,NY,10019,2128887400,40
Parking Lot,926755,EDISON NY PARKING LLC,,375,LAFAYETTE STREET,,NEW YORK,NY,10003,2124636000,67
Parking Lot,927659,PARK RIGHT CORPORATION,,AKA 42-08,235 STREET,DOUGLASTON STATION W OF 235 ST,LITTLE NECK,NY,11363,2124599003,125
Parking Lot,929555,"ARRIAGA, LUIS",,1537,CASTLE HILL AVENUE,,BRONX,NY,10462,2125809170,8
